model,underlying_name,term,coef,std_err,t,p_value,nobs,r2,n_clusters,dep_var
daily_clustered,pooled,Intercept,1.1794355937001288,0.06588121512759787,17.90245658668884,1.128331750508066e-71,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,no_trade[T.True],-1.9130452129900749e-16,1.0507593461672468e-17,-18.20631165421564,4.599054465932349e-74,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,daily_spread_proxy,0.20801226020117317,0.01966618352371747,10.577154431123345,3.8033402866535703e-26,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,moneyness,-0.5380688684463554,0.039345132323448204,-13.675614661122559,1.4200225962361111e-42,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,T,-0.29765133781586595,0.06673750056628837,-4.460031246153993,8.19477047924915e-06,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,realized_vol_21,-0.42984159757761764,0.09206740869684656,-4.668770454841099,3.030076980419881e-06,18012,0.6097702833451633,433,daily_clustered
daily_clustered,pooled,_DV_MEAN_SD_,0.42800186347888,0.38033084333406875,,,18012,,433,rel_dev_w
